INFO:    underlay of /usr/bin/nvidia-smi required more than 50 (517) bind mounts
Args parsed!
Beginning training
Beginning epoch 1
Epoch 25, Bag number 600, Training Loss 0.04055, Training Accuracy = 0.98500
Epoch 25, Bag number 700, Training Loss 0.03997, Training Accuracy = 0.98429
Epoch 25, Bag number 800, Training Loss 0.03652, Training Accuracy = 0.98500
Epoch 25, Bag number 900, Training Loss 0.03258, Training Accuracy = 0.98667
Epoch 25, Bag number 1000, Training Loss 0.02953, Training Accuracy = 0.98800
Beginning epoch 26
Epoch 26, Bag number 100, Training Loss 0.00042, Training Accuracy = 1.00000
Epoch 26, Bag number 200, Training Loss 0.00038, Training Accuracy = 1.00000
Epoch 26, Bag number 300, Training Loss 0.00452, Training Accuracy = 0.99667
Epoch 26, Bag number 400, Training Loss 0.00798, Training Accuracy = 0.99500
Epoch 26, Bag number 500, Training Loss 0.00644, Training Accuracy = 0.99600
Epoch 26, Bag number 600, Training Loss 0.00722, Training Accuracy = 0.99500
Epoch 26, Bag number 700, Training Loss 0.00815, Training Accuracy = 0.99429
Epoch 26, Bag number 800, Training Loss 0.00848, Training Accuracy = 0.99375
Epoch 26, Bag number 900, Training Loss 0.00761, Training Accuracy = 0.99444
Epoch 26, Bag number 1000, Training Loss 0.00694, Training Accuracy = 0.99500
Beginning epoch 27
Epoch 27, Bag number 100, Training Loss 0.00010, Training Accuracy = 1.00000
Epoch 27, Bag number 200, Training Loss 0.00021, Training Accuracy = 1.00000
Epoch 27, Bag number 300, Training Loss 0.00045, Training Accuracy = 1.00000
Epoch 27, Bag number 400, Training Loss 0.00273, Training Accuracy = 0.99750
Epoch 27, Bag number 500, Training Loss 0.00222, Training Accuracy = 0.99800
Epoch 27, Bag number 600, Training Loss 0.00321, Training Accuracy = 0.99667
Epoch 27, Bag number 700, Training Loss 0.00488, Training Accuracy = 0.99571
Epoch 27, Bag number 800, Training Loss 0.00552, Training Accuracy = 0.99500
Epoch 27, Bag number 900, Training Loss 0.00496, Training Accuracy = 0.99556
Epoch 27, Bag number 1000, Training Loss 0.00452, Training Accuracy = 0.99600
Beginning epoch 28
Epoch 28, Bag number 100, Training Loss 0.00012, Training Accuracy = 1.00000
Epoch 28, Bag number 200, Training Loss 0.00020, Training Accuracy = 1.00000
Epoch 28, Bag number 300, Training Loss 0.00043, Training Accuracy = 1.00000
Epoch 28, Bag number 400, Training Loss 0.00291, Training Accuracy = 0.99750
Epoch 28, Bag number 500, Training Loss 0.00237, Training Accuracy = 0.99800
Epoch 28, Bag number 600, Training Loss 0.00344, Training Accuracy = 0.99667
Epoch 28, Bag number 700, Training Loss 0.00553, Training Accuracy = 0.99571
Epoch 28, Bag number 800, Training Loss 0.00663, Training Accuracy = 0.99500
Epoch 28, Bag number 900, Training Loss 0.00602, Training Accuracy = 0.99556
Epoch 28, Bag number 1000, Training Loss 0.00552, Training Accuracy = 0.99600
Beginning epoch 29
Epoch 29, Bag number 100, Training Loss 0.00016, Training Accuracy = 1.00000
Epoch 29, Bag number 200, Training Loss 0.00019, Training Accuracy = 1.00000
Epoch 29, Bag number 300, Training Loss 0.00048, Training Accuracy = 1.00000
Epoch 29, Bag number 400, Training Loss 0.00255, Training Accuracy = 0.99750
Epoch 29, Bag number 500, Training Loss 0.00215, Training Accuracy = 0.99800
Epoch 29, Bag number 600, Training Loss 0.00320, Training Accuracy = 0.99667
Epoch 29, Bag number 700, Training Loss 0.00620, Training Accuracy = 0.99571
Epoch 29, Bag number 800, Training Loss 0.00724, Training Accuracy = 0.99500
Epoch 29, Bag number 900, Training Loss 0.00652, Training Accuracy = 0.99556
Epoch 29, Bag number 1000, Training Loss 0.00593, Training Accuracy = 0.99600
Beginning epoch 30
Epoch 30, Bag number 100, Training Loss 0.00034, Training Accuracy = 1.00000
Epoch 30, Bag number 200, Training Loss 0.00033, Training Accuracy = 1.00000
Epoch 30, Bag number 300, Training Loss 0.00060, Training Accuracy = 1.00000
Epoch 30, Bag number 400, Training Loss 0.00358, Training Accuracy = 0.99750
Epoch 30, Bag number 500, Training Loss 0.00321, Training Accuracy = 0.99800
Epoch 30, Bag number 600, Training Loss 0.00445, Training Accuracy = 0.99667
Epoch 30, Bag number 700, Training Loss 0.02853, Training Accuracy = 0.99143
Epoch 30, Bag number 800, Training Loss 0.04315, Training Accuracy = 0.98625
Epoch 30, Bag number 900, Training Loss 0.03903, Training Accuracy = 0.98778
Epoch 30, Bag number 1000, Training Loss 0.03537, Training Accuracy = 0.98900
Beginning epoch 31
Epoch 31, Bag number 100, Training Loss 0.00828, Training Accuracy = 1.00000
Epoch 31, Bag number 200, Training Loss 0.00474, Training Accuracy = 1.00000
Epoch 31, Bag number 300, Training Loss 0.00531, Training Accuracy = 1.00000
Epoch 31, Bag number 400, Training Loss 0.00969, Training Accuracy = 0.99750
Epoch 31, Bag number 500, Training Loss 0.00909, Training Accuracy = 0.99800
Epoch 31, Bag number 600, Training Loss 0.00915, Training Accuracy = 0.99667
Epoch 31, Bag number 700, Training Loss 0.01059, Training Accuracy = 0.99571
Epoch 31, Bag number 800, Training Loss 0.01194, Training Accuracy = 0.99500
Epoch 31, Bag number 900, Training Loss 0.01072, Training Accuracy = 0.99556
Epoch 31, Bag number 1000, Training Loss 0.00989, Training Accuracy = 0.99600
Beginning epoch 32
Epoch 32, Bag number 100, Training Loss 0.00114, Training Accuracy = 1.00000
Epoch 32, Bag number 200, Training Loss 0.00128, Training Accuracy = 1.00000
Epoch 32, Bag number 300, Training Loss 0.00124, Training Accuracy = 1.00000
Epoch 32, Bag number 400, Training Loss 0.00232, Training Accuracy = 1.00000
Epoch 32, Bag number 500, Training Loss 0.00189, Training Accuracy = 1.00000
Epoch 32, Bag number 600, Training Loss 0.00280, Training Accuracy = 1.00000
Epoch 32, Bag number 700, Training Loss 0.00456, Training Accuracy = 0.99857
Epoch 32, Bag number 800, Training Loss 0.00680, Training Accuracy = 0.99750
Epoch 32, Bag number 900, Training Loss 0.00608, Training Accuracy = 0.99778
Epoch 32, Bag number 1000, Training Loss 0.00558, Training Accuracy = 0.99800
Beginning epoch 33
Epoch 33, Bag number 100, Training Loss 0.00079, Training Accuracy = 1.00000
Epoch 33, Bag number 200, Training Loss 0.00244, Training Accuracy = 1.00000
Epoch 33, Bag number 300, Training Loss 0.01368, Training Accuracy = 0.99667
Epoch 33, Bag number 400, Training Loss 0.01411, Training Accuracy = 0.99500
Epoch 33, Bag number 500, Training Loss 0.01149, Training Accuracy = 0.99600
Epoch 33, Bag number 600, Training Loss 0.01312, Training Accuracy = 0.99500
Epoch 33, Bag number 700, Training Loss 0.01460, Training Accuracy = 0.99429
Epoch 33, Bag number 800, Training Loss 0.01555, Training Accuracy = 0.99375
Epoch 33, Bag number 900, Training Loss 0.01407, Training Accuracy = 0.99444
Epoch 33, Bag number 1000, Training Loss 0.01284, Training Accuracy = 0.99500
Beginning epoch 34
Epoch 34, Bag number 100, Training Loss 0.00175, Training Accuracy = 1.00000
Epoch 34, Bag number 200, Training Loss 0.00147, Training Accuracy = 1.00000
Epoch 34, Bag number 300, Training Loss 0.00132, Training Accuracy = 1.00000
Epoch 34, Bag number 400, Training Loss 0.00292, Training Accuracy = 0.99750
Epoch 34, Bag number 500, Training Loss 0.00236, Training Accuracy = 0.99800
Epoch 34, Bag number 600, Training Loss 0.00288, Training Accuracy = 0.99833
Epoch 34, Bag number 700, Training Loss 0.00487, Training Accuracy = 0.99714
Epoch 34, Bag number 800, Training Loss 0.00605, Training Accuracy = 0.99625
Epoch 34, Bag number 900, Training Loss 0.00543, Training Accuracy = 0.99667
Epoch 34, Bag number 1000, Training Loss 0.00494, Training Accuracy = 0.99700
Beginning epoch 35
Epoch 35, Bag number 100, Training Loss 0.00034, Training Accuracy = 1.00000
