slide_id,case_id,file_id,sample_type_code,tissue_slide_id,filename,file_size
TCGA-T2-A6X2-01Z-00-DX1,TCGA-T2-A6X2,328be1a3-367e-4f95-b8b5-bb41579f233c,01Z,DX1,TCGA-T2-A6X2-01Z-00-DX1.8A72CC59-D322-4C0B-AD52-ACF91CC3B72F.svs,1403627633
TCGA-T3-A92M-01Z-00-DX1,TCGA-T3-A92M,dfdb9fd8-3369-49bf-8c8d-563faa49c83a,01Z,DX1,TCGA-T3-A92M-01Z-00-DX1.1B471D25-E648-4BFE-AE17-BC15ABF7E101.svs,1620161388
TCGA-T3-A92M-01Z-00-DX2,TCGA-T3-A92M,b74e08ba-8e52-4b46-a395-a1ee6ecffaeb,01Z,DX2,TCGA-T3-A92M-01Z-00-DX2.FD2DF0AC-5A81-4D9F-8DB5-63CD5415DEAF.svs,1450263388
TCGA-T3-A92M-01Z-00-DX3,TCGA-T3-A92M,a6b55667-cdd8-449f-b551-c10810c9109b,01Z,DX3,TCGA-T3-A92M-01Z-00-DX3.9117ABA6-D184-4EA1-B7BA-6006427DC59D.svs,1511088448
TCGA-T3-A92N-01Z-00-DX1,TCGA-T3-A92N,aa715d45-1282-4393-9fb6-b49158567eb9,01Z,DX1,TCGA-T3-A92N-01Z-00-DX1.9A75D592-5F85-45AE-9424-B032525F99D7.svs,1095999400
TCGA-T3-A92N-01Z-00-DX2,TCGA-T3-A92N,98332ead-5b9a-408c-a874-96d8ac7002f0,01Z,DX2,TCGA-T3-A92N-01Z-00-DX2.A08786DD-AF48-4551-BF71-E41C371C97C7.svs,1013988080
TCGA-T3-A92N-01Z-00-DX3,TCGA-T3-A92N,aef0b9ee-733c-4df7-9114-bb7d270ebbcf,01Z,DX3,TCGA-T3-A92N-01Z-00-DX3.E58A0E28-D773-493B-8119-5883F1AA9B79.svs,1011224434
TCGA-TN-A7HI-01Z-00-DX1,TCGA-TN-A7HI,8ac719ed-bc3b-4a55-813c-e87de8e78656,01Z,DX1,TCGA-TN-A7HI-01Z-00-DX1.C216A80D-616A-439A-8BC0-AE6FAC938CA1.svs,1392986495
TCGA-TN-A7HJ-01Z-00-DX1,TCGA-TN-A7HJ,713e6a1f-e194-4fb4-b4b4-24595b2ca7ab,01Z,DX1,TCGA-TN-A7HJ-01Z-00-DX1.60C30A65-58A2-47C5-BBB3-B4B22597B024.svs,281098621
TCGA-TN-A7HL-01Z-00-DX1,TCGA-TN-A7HL,45f87e7d-4533-4b8f-8df3-264f23a408ce,01Z,DX1,TCGA-TN-A7HL-01Z-00-DX1.CD7BE3E0-0814-499F-829E-928890BB26F3.svs,723281979
TCGA-UF-A718-01Z-00-DX1,TCGA-UF-A718,11ca0dfd-64be-4500-b10f-59367d07d584,01Z,DX1,TCGA-UF-A718-01Z-00-DX1.D7364E57-41D6-4865-B194-9448FF17E1EE.svs,1179544543
TCGA-UF-A719-01Z-00-DX1,TCGA-UF-A719,7dbda82e-ce88-4975-9fd2-10a706628291,01Z,DX1,TCGA-UF-A719-01Z-00-DX1.4C4ECC2C-C390-4C5E-A709-CF08C113F1A1.svs,1805765695
TCGA-UF-A71A-01Z-00-DX1,TCGA-UF-A71A,b93e8c0f-141b-4d28-bf4b-18a03766dfd4,01Z,DX1,TCGA-UF-A71A-01Z-00-DX1.92A9BC05-EC68-444F-83ED-D8F83C9FCC02.svs,1171551701
TCGA-UF-A71B-01Z-00-DX1,TCGA-UF-A71B,e12312c1-10c6-40cb-831f-83c604c6a4cc,01Z,DX1,TCGA-UF-A71B-01Z-00-DX1.CCFFEF75-2940-4B3C-AC75-ED66F1BF449E.svs,1688261281
TCGA-UF-A71D-01Z-00-DX1,TCGA-UF-A71D,9270cab2-3cca-4f6b-89bd-d30bd9566d97,01Z,DX1,TCGA-UF-A71D-01Z-00-DX1.4372D70E-9EF5-444D-AA78-A64FE53519BF.svs,1749943931
TCGA-UF-A71E-01Z-00-DX1,TCGA-UF-A71E,fd77f716-d01a-4a92-8230-435ad5a0480f,01Z,DX1,TCGA-UF-A71E-01Z-00-DX1.030F4733-5EBE-4E86-AC31-9A3C96A65BF5.svs,1698538225
TCGA-UF-A7J9-01Z-00-DX1,TCGA-UF-A7J9,e29fba40-31e8-4b57-b009-3d3bb82f1143,01Z,DX1,TCGA-UF-A7J9-01Z-00-DX1.A9C90563-3D51-4953-9A41-0884A5634F99.svs,1188508163
TCGA-UF-A7JA-01Z-00-DX1,TCGA-UF-A7JA,9c118010-c29e-46a1-85c6-ed42a4e04f1f,01Z,DX1,TCGA-UF-A7JA-01Z-00-DX1.4BA7AC34-0563-45C4-AAE1-E5CD224432ED.svs,1438152353
TCGA-UF-A7JC-01Z-00-DX1,TCGA-UF-A7JC,ed352a69-9d6c-4803-9b05-b66605c4eeb1,01Z,DX1,TCGA-UF-A7JC-01Z-00-DX1.2A922335-3B40-4B4B-B392-48B2B8848042.svs,1116236391
TCGA-UF-A7JD-01Z-00-DX1,TCGA-UF-A7JD,ca80e451-8bec-4c55-b038-3e8637d3c96f,01Z,DX1,TCGA-UF-A7JD-01Z-00-DX1.162BC8A7-BBFB-4DFD-9643-5D6D339C66B5.svs,1778660135
TCGA-UF-A7JF-01Z-00-DX1,TCGA-UF-A7JF,73f1b5c9-29ef-409f-bae5-c8088480ea47,01Z,DX1,TCGA-UF-A7JF-01Z-00-DX1.A0DE60C2-9C0A-42C8-84F6-F9D2EA675EEA.svs,1583884055
TCGA-UF-A7JH-01Z-00-DX1,TCGA-UF-A7JH,2ef01d7e-6602-460b-9291-0c13a7f11d31,01Z,DX1,TCGA-UF-A7JH-01Z-00-DX1.E14157A1-F6D6-4E54-9FE1-6D1DC48C37A6.svs,1921556729
TCGA-UF-A7JJ-01Z-00-DX1,TCGA-UF-A7JJ,16f0cfc9-eb25-4cc1-b342-991822e99450,01Z,DX1,TCGA-UF-A7JJ-01Z-00-DX1.C540BC43-FCAB-45DC-86BD-081CAE47A018.svs,1934849433
TCGA-UF-A7JK-01Z-00-DX1,TCGA-UF-A7JK,72ef1dd6-1b36-4976-8f00-12b013be2657,01Z,DX1,TCGA-UF-A7JK-01Z-00-DX1.7CEA17F6-1EAC-4B48-A08F-B81ADEBE74D5.svs,1237224363
TCGA-UF-A7JO-01Z-00-DX1,TCGA-UF-A7JO,5e849ca8-78db-482f-9821-6e1d5947bb2d,01Z,DX1,TCGA-UF-A7JO-01Z-00-DX1.0E47F56A-02A4-455A-8EDF-2E0DF46BD9A9.svs,1130876281
TCGA-UF-A7JS-01Z-00-DX1,TCGA-UF-A7JS,4c10d792-2587-417b-a722-a30cf446e22b,01Z,DX1,TCGA-UF-A7JS-01Z-00-DX1.1EE4C745-BEA2-469D-8E93-6D95B5CCFA62.svs,1402443205
TCGA-UF-A7JT-01Z-00-DX1,TCGA-UF-A7JT,d596532e-6554-43db-a94b-20da800af3d1,01Z,DX1,TCGA-UF-A7JT-01Z-00-DX1.A8F8DEA4-408C-4138-AE9C-D28978E58FA3.svs,1770893773
TCGA-UF-A7JV-01Z-00-DX1,TCGA-UF-A7JV,30c7516c-e4cd-4b92-97bd-2bc72915b23d,01Z,DX1,TCGA-UF-A7JV-01Z-00-DX1.55EF22B7-002A-4CCD-BBD4-99DDE19B3EA7.svs,685591095
TCGA-WA-A7GZ-01Z-00-DX1,TCGA-WA-A7GZ,a7955bb5-64ff-401e-b3d7-fe63a5a623b8,01Z,DX1,TCGA-WA-A7GZ-01Z-00-DX1.B9004E76-4D4B-4F69-ACA6-DFEFA05676A9.svs,1737974700
TCGA-WA-A7GZ-01Z-00-DX2,TCGA-WA-A7GZ,ae613a24-6917-409e-a007-706a42d20e17,01Z,DX2,TCGA-WA-A7GZ-01Z-00-DX2.2A1C2575-63E3-4CD2-861F-133E04837931.svs,1526466172
TCGA-WA-A7H4-01Z-00-DX1,TCGA-WA-A7H4,be72dc88-d9a4-4ee1-8cc1-3a3e761e1a35,01Z,DX1,TCGA-WA-A7H4-01Z-00-DX1.7D3E529C-F062-41CB-A0D0-455BCDE63C31.svs,2261516792
TCGA-WA-A7H4-01Z-00-DX2,TCGA-WA-A7H4,e9da362c-f924-4a54-9717-245b2cc69e22,01Z,DX2,TCGA-WA-A7H4-01Z-00-DX2.40997C97-F0B1-4943-8DD6-BD3F8AE3384F.svs,1863135176
